name,phone,website,tipo_site,status
Dente.Com | Clinica Odontologica,(71) 3506-6656,https://www.clinicadente.com.br/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2732858622878441127,site próprio,"ERRO: HTTPSConnectionPool(host='www.clinicadente.com.br', port=443): Max retries exceeded with url: /?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2732858622878441127 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EE0041580>: Failed to resolve 'www.clinicadente.com.br' ([Errno 11001] getaddrinfo failed)""))"
Clinica Novo Sorriso - Odontologia Salvador,(71) 3313-0851,https://www.instagram.com/clinicanovosorrisoo?igsh=MTNqeGwzZHpyaWlnNA==,agregador/social,200
Dra Marcia Navarro - Ortodontista Salvador,(71) 99289-4388,,sem site,
Clinica Bahia Odonto,(71) 99700-4085,http://clinicabahiaodonto.com/?utm_source=gmb&utm_medium=referral,site próprio,"ERRO: HTTPConnectionPool(host='clinicabahiaodonto.com', port=80): Max retries exceeded with url: /?utm_source=gmb&utm_medium=referral (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EE0042630>: Failed to resolve 'clinicabahiaodonto.com' ([Errno 11001] getaddrinfo failed)""))"
Dra.Ana Paula Villas Boas Souza Barros,(71) 3393-5602,,sem site,
DENTISTA SALVADOR,(71) 99619-7601,https://dentistasalvador.com.br/,site próprio,404
Cliodonto,(71) 3431-2428,https://cliodonto.com/,site próprio,404
Clinica Sorrizues - Sorriso de Pernambues,(71) 99966-6663,http://www.clinicasorrizues.com.br/,site próprio,"ERRO: HTTPConnectionPool(host='www.clinicasorrizues.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EDFF54FE0>: Failed to resolve 'www.clinicasorrizues.com.br' ([Errno 11001] getaddrinfo failed)""))"
CLIOPAF,(71) 3358-4938,http://cliopaf.com.br/,site próprio,"ERRO: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Clinica Odontologica da Liberdade,(71) 98805-0407,https://instagram.com/clinicacol.liberdade?utm_medium=copy_link,agregador/social,200
Consultorio odontologico Dr Luan Lopes,(71) 99286-8120,https://www.doctoralia.com.br/luanderson-lopes-pereira/dentista/salvador,site próprio,200
Clinica Orthos - Itaigara,(71) 3347-6900,http://www.orthos.com.br/,site próprio,200
Zanelle Odontologia | Dentista Cabula VI,(71) 99141-0445,https://instagram.com/zanelleodontologia?igshid=YmMyMTA2M2Y=,agregador/social,200
Dr. Andre Cardoso,(71) 99989-0813,,sem site,
Avanco Odontologia Moderna,(71) 99205-1474,,sem site,
Dra. Ana Paula Adorno,(71) 3241-8563,http://www.lentesdecontatosalvador.com/,site próprio,200
Clinica Odontologica Dra. Michele Pombo,(71) 3013-8893,https://www.instagram.com/clinicamichelepombo/,agregador/social,200
Clinica Sorrir,(71) 99302-0088,,sem site,
Dra. Marta Cecilia,(71) 99327-2250,http://www.dramartacecilia.com.br/,site próprio,406
Cliopi Clinica Odontologica - Dentista,(71) 3358-5717,http://www.cliopi.com.br/,site próprio,200
PRIMOR ODONTOLOGIA ESPECIALIZADA,(71) 98504-3027,,sem site,
Optical Dental Clinic | Consultorio de Dentista em Salvador,(71) 3901-1485,https://opticalodonto.com.br/,site próprio,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
Querido Dente,(71) 3165-5555,http://www.queridodente.com.br/,site próprio,"ERRO: HTTPConnectionPool(host='www.queridodente.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EE0042900>: Failed to resolve 'www.queridodente.com.br' ([Errno 11002] getaddrinfo failed)""))"
Clinica Odontologica Queiroz Sorrir,(71) 3506-2282,,sem site,
Cabula Odonto,(71) 98713-0548,http://www.cabulaodonto.com.br/,site próprio,200
Dentista Salvador - Ornatti,(71) 99955-4347,http://dentistisalvador.com/?utm_source=gmb&utm_medium=referral,site próprio,404
Dra. Amanda Lima,(71) 99338-8121,https://wa.me/5571993388121,agregador/social,200
Dr. Fabio Freire,(71) 99903-0746,http://drfabiofreire.com/,site próprio,200
Dr. Fabio Vieira - ODONTOCLIVE ODONTOLOGIA ESTETICA SALVADOR,(71) 99113-8823,,sem site,
Dra Gabriela Barbosa,(71) 99206-5024,https://www.doctoralia.com.br/gabriela-azevedo-barbosa/dentista-ortodontista/salvador?prevent-patient-app-banner=true&utm_source=google&utm_medium=gmb&utm_campaign=13398&utm_content=book_visit&hl=pt-BR&gei=YN4cZ9nEEYPW1sQPuaue-QQ&rwg_token=AJKvS9VDmGzQelJisBjlHNLnB3RGn5fbpON_w2DhF4hIxdsjBCMitVnPHpo4DM_PDaFOzdedqhA-GYTGTTSSkKtzC4tYLKD_Ww%3D%3D#news-section,site próprio,200
New Odonto- CENTRO,(71) 4105-9911,,sem site,
Dentista Dr Fausto Queiroz I Implante Dentario em Salvador,(71) 99954-4452,https://api.whatsapp.com/send?phone=5571999544452&text=Oi%20%2C%20vi%20no%20google%2C%20quero%20saber%20mais%20%20sobre%20o%20atendimento%20odontol%C3%B3gico,agregador/social,200
Akio Miura,(71) 98836-8334,,sem site,
Vasconcelos Odontologia,(71) 3362-3700,https://www.instagram.com/vasconcelosodontologia/,agregador/social,200
Alfa Saude Bucal - Clinica Odontologica,(71) 3019-2034,https://alfasaudebucal.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='alfasaudebucal.com.br', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1000)')))"
Sua Dentista em casa. (ODONTOLOGIA DOMICILIAR),,https://www.instagram.com/suadentistaemcasa,agregador/social,200
Clinica Sellus Odontologia| Dentista em Salvador,(71) 99686-7814,,sem site,
OdontoTRIX,(71) 3354-0440,,sem site,
OdontoPires,(71) 99151-8933,https://sites.google.com/view/odontopires-dentistasalvador/p%C3%A1gina-inicial,agregador/social,200
Dental Care | Clinica Odontologica - Mundo Plaza,(71) 99923-2923,https://dentalcaremundoplaza.com.br/,site próprio,200
BioImplan Implantes Dentarios Salvador,(71) 98234-8331,http://www.bioimplan.com/,site próprio,406
OdontoCompany Monte Serrat - Calcada,(71) 3599-9019,,sem site,
Clinica Central Do Sorriso,(71) 3322-3053,https://www.instagram.com/clinicacentraldosorriso/,agregador/social,200
Salvador Odonto 24 horas,(71) 99302-8090,http://odonto24horas.wixsite.com/salvador,site próprio,200
Oral Clean Odontologia Digital - Dra Luciana Sarno,(71) 3341-4057,https://www.adoromeusorriso.com.br/,site próprio,200
Spazio Oroface | Dentista | Clinica Odontologica,(71) 99368-4822,,sem site,
Dra. Ananda Bahia Clareamento Dental,(71) 98620-4906,,sem site,
Dra. Flavia Barros | Odontopediatria em Salvador | Dentista para criancas | Ortodontia infantil | Aparelho Infantil,(71) 99145-2702,https://www.flaviaodontopediatra.com.br/,site próprio,200
"Easydente Odontologia Especializada em Ondina, Salvador",(71) 98116-2657,https://www.easydente.com.br/,site próprio,200
Dentista em Salvador Centro Odontologico Medrado I Clinica Odontologica da Graca,(71) 99294-1924,https://medradoodontologia.com.br/,site próprio,200
Dra. Lorena Mascarenhas | Mestrado| Especializacao Estetica dental| Prevence Odontologia,(71) 98487-6482,http://www.doctoralia.com.br/lorena-mascarenhas/dentista/salvador?utm_source=google&utm_medium=gmb&utm_campaign=826200&utm_content=website,site próprio,200
DENTE SAO ODONTOLOGIA ESPECIALIZADA,(71) 3354-4004,,sem site,
Clinica Dental Plus,(71) 99376-0143,,sem site,
Odontocompany Tancredo Neves,(71) 98233-3663,http://www.instagram.com/odontocompanytancredoneves,agregador/social,200
Clinica Odonto Centro,(71) 99206-6996,http://odontocentroclinica.com/,site próprio,"ERRO: HTTPConnectionPool(host='odontocentroclinica.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EE002DAC0>: Failed to resolve 'odontocentroclinica.com' ([Errno 11001] getaddrinfo failed)""))"
DRA. ANA CAROLINA RIBEIRO,(71) 99354-1777,http://dentistasalvadorbahia.com.br/,site próprio,200
Dra. Juliana Campos,(71) 3336-8376,https://drajulianacampos.com.br/harmonizacaofacial,site próprio,406
"Dra. Adriana Oliveira Carvalho, Dentista Salvador",(71) 99910-1607,https://www.doctoralia.com.br/adriana-oliveira-carvalho/dentista/salvador?utm_source=google&utm_medium=gmb&utm_campaign=569885&utm_content=website,site próprio,200
Sorella Odontologia Familiar,(71) 3561-6473,,sem site,
Voa Odontologia - Clinica Odontologica no Stiep,(71) 99268-0570,http://www.voaodontologia.com.br/,site próprio,"ERRO: HTTPConnectionPool(host='www.voaodontologia.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EE0CB0E30>: Failed to resolve 'www.voaodontologia.com.br' ([Errno 11001] getaddrinfo failed)""))"
Dr. PAULO PINHEIRO,(71) 99733-0282,https://instagram.com/sorrisospordrpaulo?utm_medium=copy_link,agregador/social,200
Dentista Dra Karolaine Lima,(75) 99223-5545,https://www.instagram.com/dra.karolainelima/profilecard/?igsh=MTJwaGpmbmFsc2ExMQ==,agregador/social,200
Boto Bello Odontologia e Estetica Avancada,(71) 3241-0372,,sem site,
Dra. Ana Carla Adorno - Implante Dental,(71) 99997-7277,https://www.especialistaimplantebahia.com/,site próprio,200
Implantes dentarios Dra. Alana Colares,(71) 99136-0799,http://www.almaodontologia.com/,site próprio,200
Central do Dente,(71) 99316-0899,,sem site,
"Dra. Juliana Mattos - Dentista Ortodontista, Ortopedista Facial, Sono. Salvador e Feira de Santana",(71) 99633-8209,https://linktr.ee/drajulianamattos,agregador/social,200
Dra. Catharina Santana - Dental Care,(71) 99923-2923,https://dentalcaremundoplaza.com.br/,site próprio,200
"Dr. Dario Miranda, Dentista",(71) 98556-6332,,sem site,
GreckOdontologia.com,(71) 3332-9393,http://www.greckodontologia.com/,site próprio,406
Dentista Dr. Guga Freitas,(71) 99726-2368,https://facetasdentais.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='facetasdentais.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EDDF29310>: Failed to resolve 'facetasdentais.com.br' ([Errno 11001] getaddrinfo failed)""))"
OdontoCompany - Salvador Brotas,(71) 99714-4716,,sem site,
Clinica Odontologica Vilasboas,(71) 3353-5381,http://clinicavilasboas.com.br/,site próprio,200
Clinica Odontologica Dra Cristiane Santana,(71) 3371-4825,,sem site,
CLIOB (Clinica Integrada de Odontologia da Bahia) | Dentista | Harmonizacao Facial | Salvador,(71) 98443-8855,https://wa.me/5571984438855?text=Ol%C3%A1!%20Vim%20do%20Google%20e%20gostaria%20de%20saber%20mais.,agregador/social,200
Medicina Oral,(71) 99382-1116,http://clinicamedicinaoral.com.br/,site próprio,200
"Clinica Odontologica Volte a Sorrir, Salvador - Ba",(71) 98389-4966,,sem site,
Odonto Class,(71) 98242-4200,https://www.facebook.com/odontoclassbahia,agregador/social,200
Implante Dentario Salvador,(71) 3341-5317,,sem site,
Instituto Odontologico Dr. Pedro Alexandre,(71) 98467-2724,,sem site,
Diagnodonto Consultorio Odontologico,(71) 3113-1203,,sem site,
Sorriso Brasil,(71) 3450-4400,,sem site,
Dra. Thaise Ferreira | Implante Dentario,(71) 3506-1039,https://www.dentistasalvador.com.br/,site próprio,404
Crool Centro Odontologico,(62) 3941-3131,https://crool.com.br/,site próprio,200
Clinica da ATM Goiania * Dr. Marcio Tadashi Tino,(62) 3241-8090,http://www.atmgoiania.com.br/,site próprio,200
Dentista 24h | Elo Dent | Clinica Odontologica | Dentista em Goiania GO | Implante Dentario,(62) 98446-9382,https://elodent.com.br/,site próprio,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
Vintage Odontologia,(62) 3274-1122,http://www.vintageodontologia.com.br/,site próprio,200
Rir Odontologia | Dentista em Goiania,(62) 3088-5898,https://odontorir.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='odontorir.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EDFEA76E0>: Failed to resolve 'odontorir.com.br' ([Errno 11001] getaddrinfo failed)""))"
Afeto Odontologia - Cirurgia de Implante Dentario em Goiania | Aparelho Invisalign l Lentes em Resina l Lentes Dentais,(62) 3142-7398,http://afetoodontologia.com.br/,site próprio,200
Dra. Marilia Barbosa,(62) 3248-3341,http://instagram.com/dramariliabarbosa,agregador/social,200
Completare Odontologia,(62) 99681-6869,https://completareodontologia.com.br/,site próprio,200
Dra Flavia Bicalho,,https://www.draflaviabicalho.com/,site próprio,405
Expodonto Odontologia,(62) 3225-4030,http://www.expodonto.com.br/,site próprio,200
Odontoclinic - Goiania Centro,(62) 3070-2182,https://odontoclinic.com.br/unidade/goiania-centro,site próprio,200
MRJ Odonto Center - Dentista com sedacao,(62) 99640-8684,http://www.mrjodontocenter.com.br/,site próprio,406
Perola Odontologia - Implantes I Lentes de Contato I Invisalign I Protese,(62) 3300-0806,https://wa.me/5562981026059,agregador/social,200
SpaRiso,(62) 98275-0018,https://spariso.com/,site próprio,200
"Dra Rubya Leone Dentista Domiciliar Tratamento Odontologico Paliativo, Preventivo, Laser terapia",(62) 98606-1359,https://sites.google.com/view/dentistadomiciliar/in%C3%ADcio,agregador/social,200
Sorridents Goiania Campinas,(62) 99548-6442,https://wa.me/5562996494191?text=Ol%C3%A1%2C+vim+pelo+Google+Perfil+de+empresa%2C+gostaria+de+agendar+uma+avalia%C3%A7%C3%A3o.,agregador/social,200
Dra. Jessica R. Melo - Arquiteta de Sorrisos,(62) 98204-9563,https://www.arquitetadesorrisos.com.br/,site próprio,200
OdontoSin | Implantes Dentarios | Dentista | Goiania,(62) 3223-8234,http://www.odontosingo.com.br/,site próprio,200
Clinica Nucleo Odonto,(62) 98139-1800,https://wa.me/5562981391800,agregador/social,200
Clinica Palato Odontologia,(62) 3281-3233,https://www.palatoodontologia.com.br/,site próprio,200
Oral Unic,(62) 3121-3200,https://oralunicgoiania.com.br/,site próprio,406
CD3 Odontologia,(62) 3092-6220,https://cd3odontologia.com.br/,site próprio,200
Clinica Odontologica Ortodents,(62) 99322-2097,http://www.ortodentsgoiania.com.br/,site próprio,200
Premier Odontologia,(62) 99667-8906,http://premierodontologiago.com.br/,site próprio,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
Sorrifacil Goiania,(62) 99690-6050,https://www.sorrifacil.com.br/clinicas/goiania,site próprio,200
Barini Odontologia,(62) 3773-2645,https://www.bariniodontologia.com.br/,site próprio,200
ODONTOREGINA,(62) 3297-5552,https://www.facebook.com/Odontoregina-867310893324150/?ref=aymt_homepage_panel,agregador/social,200
Maxsorriso Implantes Dentarios | Goiania - GO,(62) 3996-6666,http://www.maxsorriso.com.br/,site próprio,200
Dra,https://linklovers.bio/draleilaflach,"Name: Odonto Class - Tratamento Odontologico, Orofacial e Estetico
Link: https://www.google.com/maps/search/Odonto+Class+-+Tratamento+Odontol%C3%B3gico%2C+Orofacial+e+Est%C3%A9tico/@-16.6962688,-49.225881799999996?authuser=0&hl=pt-BR&entry=ttu
Reviews: 29 reviews

Name: Dra Franceanne Flach
Link: https://www.google.com/maps/search/Dra+Franceanne+Flach/@-16.7073172,-49.2824795?authuser=0&hl=pt-BR&entry=ttu
Reviews: 28 reviews

Name: Neoclinica Odontologia
Link: https://www.google.com/maps/search/Neocl%C3%ADnica+Odontologia/@-16.6719079,-49.2717132?authuser=0&hl=pt-BR&entry=ttu
Reviews: 23 reviews

Name: Leles Odontologia
Link: https://www.google.com/maps/search/Leles+Odontologia/@-16.6942418,-49.2286283?authuser=0&hl=pt-BR&entry=ttu
Reviews: 20 reviews

Name: Blanc Odontologia
Link: https://www.google.com/maps/search/Blanc+Odontologia/@-16.728704699999998,-49.3026165?authuser=0&hl=pt-BR&entry=ttu
Reviews: 3 reviews",agregador/social,"ERRO: No connection adapters were found for 'Name: Odonto Class - Tratamento Odontologico, Orofacial e Estetico\nLink: https://www.google.com/maps/search/Odonto+Class+-+Tratamento+Odontol%C3%B3gico%2C+Orofacial+e+Est%C3%A9tico/@-16.6962688,-49.225881799999996?authuser=0&hl=pt-BR&entry=ttu\nReviews: 29 reviews\n\nName: Dra Franceanne Flach\nLink: https://www.google.com/maps/search/Dra+Franceanne+Flach/@-16.7073172,-49.2824795?authuser=0&hl=pt-BR&entry=ttu\nReviews: 28 reviews\n\nName: Neoclinica Odontologia\nLink: https://www.google.com/maps/search/Neocl%C3%ADnica+Odontologia/@-16.6719079,-49.2717132?authuser=0&hl=pt-BR&entry=ttu\nReviews: 23 reviews\n\nName: Leles Odontologia\nLink: https://www.google.com/maps/search/Leles+Odontologia/@-16.6942418,-49.2286283?authuser=0&hl=pt-BR&entry=ttu\nReviews: 20 reviews\n\nName: Blanc Odontologia\nLink: https://www.google.com/maps/search/Blanc+Odontologia/@-16.728704699999998,-49.3026165?authuser=0&hl=pt-BR&entry=ttu\nReviews: 3 reviews'"
Dr. Job Del Fiaco Cirurgiao Dentista,(62) 3212-4646,,sem site,
Odontocamp,(62) 3233-9865,,sem site,
Qualydent Odontologia Integrada,(62) 98622-3450,http://www.qualydentodontologia.com.br/,site próprio,406
CCO - Centro de Cirurgia Oral,(62) 3941-7282,https://www.centrodecirurgiaoral.com.br/,site próprio,200
Dentista Odontologia Clinica Dr Carlos & Dra Marcella - Goiania,(62) 98557-8042,http://cdagoiania.com.br/,site próprio,"ERRO: HTTPConnectionPool(host='cdagoiania.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EDFBC18E0>: Failed to resolve 'cdagoiania.com.br' ([Errno 11001] getaddrinfo failed)""))"
Uniodonto Goiania - Planos Odontologicos,(62) 3254-9100,https://www.uniodontogoiania.coop.br/,site próprio,"ERRO: HTTPSConnectionPool(host='www.uniodontogoiania.coop.br', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.uniodontogoiania.coop.br'. (_ssl.c:1000)"")))"
