name,website,phone,status,tipo_site
Inovar Odontologia Especializada,https://inovarodontologianiteroi.com.br/implantes/,(21) 99266-6337,406,site próprio
Dr. Leonardo Moll - Implantes Dentarios e Reabilitacao Oral,https://linktr.ee/drleonardomoll,(21) 97095-9890,200,agregador/social
Dra. Niani Alvarez,https://dranianialvarez.com.br/,(21) 99128-8305,200,site próprio
Dra Isabella Jannotti Odontopediatra,https://www.draisabellajannotti.com.br/?,(21) 99893-0420,"ERRO: HTTPSConnectionPool(host='www.draisabellajannotti.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000016FD56B3620>: Failed to resolve 'www.draisabellajannotti.com.br' ([Errno 11001] getaddrinfo failed)""))",site próprio
ACCANTO ODONTOLOGIA,http://www.accantoodontologia.com.br/,(21) 99922-7613,200,site próprio
"Duetto Dental Concept: Especialista em Implantes dentarios, Protese Protocolo e Alinhador Invisivel",http://www.duettodental.com.br/,(21) 97555-4893,200,site próprio
Dentista em Icarai - Niteroi | Dra. Nubya Mattos | Odontologia em Casa | Implante Dentario,http://www.facebook.com/emcasadentista,(21) 99112-1410,200,agregador/social
Dra. Renata Manhaes - Dentista,https://linktr.ee/drarenatamanhaes,(21) 98522-4482,406,agregador/social
Projeto Implante- Dr. Leonardo Barroso,http://www.projetoimplante.com.br/,(21) 3620-0246,"ERRO: HTTPConnectionPool(host='www.projetoimplante.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000016FD62C0170>: Failed to resolve 'www.projetoimplante.com.br' ([Errno 11002] getaddrinfo failed)""))",site próprio
Dra Gabriella Castro Harmonizacao Integrativa Niteroi Icarai,https://bit.ly/gabriellacastro,(21) 97190-3406,200,agregador/social
Doutor Sorriso | Dentistas em Niteroi/RJ,,(24) 99295-5919,,sem site
TP | Odontologia - Thiago Prado,http://www.tpodontologia.com.br/,(21) 98794-4696,406,site próprio
Tres Odontologia,,(21) 97695-8787,,sem site
MF Reabilitacao Oral e Implante,,(21) 98317-5506,,sem site
Dra Raquel Carrillho | Dentista em Niteroi,https://linklist.bio/RaquelCarrilho,(21) 97005-4006,403,site próprio
Dra. Juliana Coelho | Dentista em Niteroi,https://julianacoelhodentista.com/,(21) 99750-2714,406,site próprio
Consultorio Odontologico Dra. Mariane G. De Freitas,https://marianefreitas.com.br/,(21) 98171-7284,"ERRO: HTTPSConnectionPool(host='marianefreitas.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000016FD56B2ED0>: Failed to resolve 'marianefreitas.com.br' ([Errno 11002] getaddrinfo failed)""))",site próprio
Clinica de Odontopediatria Irma Paula - Icarai,,(21) 2828-0818,,sem site
Odontocompany Largo da batalha,https://sites.google.com/odclargodabatalha.com/odontocompanylargodabatalha/p%C3%A1gina-inicial,(21) 99798-1045,200,agregador/social
Dr. Vinicius Souza | Dentista Icarai,,(21) 99176-3899,,sem site
Nor Dental Clinic - Dentista em Niteroi,http://norclinic.com.br/,(21) 99501-5775,200,site próprio
Dentista Niteroi - Asha Odontologia,https://ashaclinica.com.br/,(21) 99947-4696,200,site próprio
INNOVARE ODONTOLOGIA INTEGRADA,https://innovareodontointegrada.com.br/,(21) 3617-7741,"ERRO: HTTPConnectionPool(host='no.access', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000016FD56B0D70>: Failed to resolve 'no.access' ([Errno 11001] getaddrinfo failed)""))",site próprio
INGA ORTHOS - Clinica Dentaria e Espaco de Implantes,http://www.ingaorthos.com.br/,(21) 3587-5905,200,site próprio
"Dra. Lais Rocha, Dentista",https://www.doctoralia.com.br/lais-rocha/dentista/niteroi?utm_source=google&utm_medium=gmb&utm_campaign=514795&utm_content=website,,200,site próprio
Dra. Vanessa Ornellas Narciso (Invisalign Doctor ),https://www.rennoveicarai.com.br/,(21) 98406-5517,"ERRO: HTTPSConnectionPool(host='www.rennoveicarai.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000016FD62E72C0>: Failed to resolve 'www.rennoveicarai.com.br' ([Errno 11001] getaddrinfo failed)""))",site próprio
Dra. Tatiana Mendes,https://www.instagram.com/dratatianamendes/,(71) 99954-4452,200,agregador/social
Clean Clinica Odontologica 24 Horas,http://www.clean24h.com.br/,(71) 98161-6539,200,site próprio
Clinoi - Dentistas 24 horas,http://www.clean24h.com.br/,(71) 3358-2135,200,site próprio
Clinica Bio Odonto | Implante Dentario | Invisalign | Pituba | Salvador - BA,http://clinicabioodonto.com.br/,(71) 3512-3204,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",site próprio
Dra Anita Beatriz/ Dentista Salvador/ Dentista Caminho das Arvores/ Invisalign/ SouSmile,http://www.abvodontologia.com.br/,(71) 98700-3052,406,site próprio
Dra Ilana Neves,http://www.implantesdentariossalvador.com/,(71) 99126-6087,405,site próprio
"Clinica Vital Dente | Salvador, Liberdade | Restauracao, Limpeza e Extracao | Implante Dentario | Aparelhos Ortodonticos",https://clinicavitaldente.com/home/,(71) 98830-3293,200,site próprio
Clinica Odonto Pro Saude,https://www.odontoprosaude.com/,(71) 99323-3227,200,site próprio
Oral Unic Implantes Salvador,https://www.oralunic.com.br/salvador-ba,(71) 3034-2222,200,site próprio
Aqua Dental Urgencia e Emergencia Odontologica 24 horas,http://aquadental24h.com.br/,(71) 99206-8585,200,site próprio
Climil Odontologia Moderna,https://climilodontologiamoderna.com.br/,(71) 98851-4387,200,site próprio
Dentista Baiano - Especialista em Implantes Dentarios em Salvador,,(71) 98450-3131,,sem site
Dentista Dra. Ana Francischone,https://www.anafrancischone.com.br/,(71) 99646-0846,"ERRO: HTTPSConnectionPool(host='www.anafrancischone.com.br', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1000)')))",site próprio
O Dentista - Clinica Odontologica em Salvador,,(71) 3242-7486,,sem site
Nucleo Odontologico de Salvador,https://www.nosodontosalvador.com.br/,(71) 3488-8861,200,site próprio
Clinica Odontologica de Roma,https://www.instagram.com/clinica_odontologica_roma/,(71) 3312-6184,200,agregador/social
Clinica Viasaude,https://viasaudeodonto.com.br/,(71) 3043-3332,406,site próprio
Clinica Viotto Salvador,https://clinicaviottosalvador.com.br/,,200,site próprio
Clinica Odontologica Dantas Bahia,,(71) 3037-8523,,sem site
Clinica Nucleo de Odontologia,,(71) 98677-9247,,sem site
Odontoface - Clinica Odontologica em Salvador,,(71) 2101-2834,,sem site
Redeorto Salvador,https://redeorto.com.br/unidades/salvador,(71) 3328-3229,404,site próprio
Maxiodonto - Clinica Odontologica,https://clinicamaxiodonto.com.br/,(71) 3237-5493,"ERRO: HTTPSConnectionPool(host='clinicamaxiodonto.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000016FD62C3260>: Failed to resolve 'clinicamaxiodonto.com.br' ([Errno 11002] getaddrinfo failed)""))",site próprio
Clinica Odontologica IC Odontologia Estetica - Clareamento Dental - Protese Dentaria ,https://www.guiamais.com.br/salvador-ba/clinicas-medicos-e-terapias/clinicas-odontologicas/11226920-9/clareamento-dental-clinica-ic-odontologia-pernambues,(71) 99143-6981,502,site próprio
Clinica SorrindoFacil,https://www.instagram.com/sorrindofacil_/,(71) 3256-4142,200,agregador/social
Gruppo Orale - Iuri Ramos,http://www.gruppoorale.com.br/,(71) 4102-7271,200,site próprio
Dr Adauto Mascarenhas|Centro Medico Salvador,,(71) 99952-0796,,sem site
UNNIK ODONTOLOGIA,http://www.unnikodontologia.com.br/,(71) 98163-4515,200,site próprio
Clinica Orto Center,http://ortocentersalvador.com.br/,(71) 3462-4317,200,site próprio
Tratdente - Consultorio Odontologico,http://www.tratdente.com/,(71) 3241-8563,200,site próprio
"Implante Master, Clinica Odontologica na Pituba",https://implantemaster.com.br/?utm_source=gmeunegocio&utm_campaign=gmn,(71) 3354-4555,200,site próprio
OdontoVance | Dr Luiz Nery & Dra Daniele Lima - Estetica Dental em Salvador - BA,http://linktr.ee/odontovance,(71) 99640-5462,200,agregador/social
Dente.Com | Clinica Odontologica,https://www.clinicadente.com.br/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2732858622878441127,(71) 3506-6656,"ERRO: HTTPSConnectionPool(host='www.clinicadente.com.br', port=443): Max retries exceeded with url: /?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2732858622878441127 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000016FD56B2210>: Failed to resolve 'www.clinicadente.com.br' ([Errno 11001] getaddrinfo failed)""))",site próprio
Clinica Novo Sorriso - Odontologia Salvador,https://www.instagram.com/clinicanovosorrisoo?igsh=MTNqeGwzZHpyaWlnNA==,(71) 3313-0851,200,agregador/social
Dra Marcia Navarro - Ortodontista Salvador,,(71) 99289-4388,,sem site
Clinica Bahia Odonto,http://clinicabahiaodonto.com/?utm_source=gmb&utm_medium=referral,(71) 99700-4085,"ERRO: HTTPConnectionPool(host='clinicabahiaodonto.com', port=80): Max retries exceeded with url: /?utm_source=gmb&utm_medium=referral (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000016FD62C2900>: Failed to resolve 'clinicabahiaodonto.com' ([Errno 11001] getaddrinfo failed)""))",site próprio
Dra.Ana Paula Villas Boas Souza Barros,,(71) 3393-5602,,sem site
DENTISTA SALVADOR,https://dentistasalvador.com.br/,(71) 99619-7601,404,site próprio
Cliodonto,https://cliodonto.com/,(71) 3431-2428,404,site próprio
Clinica Sorrizues - Sorriso de Pernambues,http://www.clinicasorrizues.com.br/,(71) 99966-6663,"ERRO: HTTPConnectionPool(host='www.clinicasorrizues.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000016FD56B3380>: Failed to resolve 'www.clinicasorrizues.com.br' ([Errno 11001] getaddrinfo failed)""))",site próprio
CLIOPAF,http://cliopaf.com.br/,(71) 3358-4938,"ERRO: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",site próprio
Clinica Odontologica da Liberdade,https://instagram.com/clinicacol.liberdade?utm_medium=copy_link,(71) 98805-0407,200,agregador/social
Consultorio odontologico Dr Luan Lopes,https://www.doctoralia.com.br/luanderson-lopes-pereira/dentista/salvador,(71) 99286-8120,200,site próprio
Clinica Orthos - Itaigara,http://www.orthos.com.br/,(71) 3347-6900,200,site próprio
Zanelle Odontologia | Dentista Cabula VI,https://instagram.com/zanelleodontologia?igshid=YmMyMTA2M2Y=,(71) 99141-0445,200,agregador/social
Dr. Andre Cardoso,,(71) 99989-0813,,sem site
Avanco Odontologia Moderna,,(71) 99205-1474,,sem site
Dra. Ana Paula Adorno,http://www.lentesdecontatosalvador.com/,(71) 3241-8563,200,site próprio
Clinica Odontologica Dra. Michele Pombo,https://www.instagram.com/clinicamichelepombo/,(71) 3013-8893,200,agregador/social
Clinica Sorrir,,(71) 99302-0088,,sem site
Dra. Marta Cecilia,http://www.dramartacecilia.com.br/,(71) 99327-2250,406,site próprio
Cliopi Clinica Odontologica - Dentista,http://www.cliopi.com.br/,(71) 3358-5717,200,site próprio
PRIMOR ODONTOLOGIA ESPECIALIZADA,,(71) 98504-3027,,sem site
Optical Dental Clinic | Consultorio de Dentista em Salvador,https://opticalodonto.com.br/,(71) 3901-1485,"ERRO: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",site próprio
Querido Dente,http://www.queridodente.com.br/,(71) 3165-5555,"ERRO: HTTPConnectionPool(host='www.queridodente.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000016FD56B2AB0>: Failed to resolve 'www.queridodente.com.br' ([Errno 11002] getaddrinfo failed)""))",site próprio
Clinica Odontologica Queiroz Sorrir,,(71) 3506-2282,,sem site
Cabula Odonto,http://www.cabulaodonto.com.br/,(71) 98713-0548,200,site próprio
Dentista Salvador - Ornatti,http://dentistisalvador.com/?utm_source=gmb&utm_medium=referral,(71) 99955-4347,404,site próprio
Dra. Amanda Lima,https://wa.me/5571993388121,(71) 99338-8121,200,agregador/social
Dr. Fabio Freire,http://drfabiofreire.com/,(71) 99903-0746,200,site próprio
Dr. Fabio Vieira - ODONTOCLIVE ODONTOLOGIA ESTETICA SALVADOR,,(71) 99113-8823,,sem site
Dra Gabriela Barbosa,https://www.doctoralia.com.br/gabriela-azevedo-barbosa/dentista-ortodontista/salvador?prevent-patient-app-banner=true&utm_source=google&utm_medium=gmb&utm_campaign=13398&utm_content=book_visit&hl=pt-BR&gei=YN4cZ9nEEYPW1sQPuaue-QQ&rwg_token=AJKvS9VDmGzQelJisBjlHNLnB3RGn5fbpON_w2DhF4hIxdsjBCMitVnPHpo4DM_PDaFOzdedqhA-GYTGTTSSkKtzC4tYLKD_Ww%3D%3D#news-section,(71) 99206-5024,200,site próprio
New Odonto- CENTRO,,(71) 4105-9911,,sem site
Dentista Dr Fausto Queiroz I Implante Dentario em Salvador,https://api.whatsapp.com/send?phone=5571999544452&text=Oi%20%2C%20vi%20no%20google%2C%20quero%20saber%20mais%20%20sobre%20o%20atendimento%20odontol%C3%B3gico,(71) 99954-4452,200,agregador/social
Akio Miura,,(71) 98836-8334,,sem site
Vasconcelos Odontologia,https://www.instagram.com/vasconcelosodontologia/,(71) 3362-3700,200,agregador/social
Alfa Saude Bucal - Clinica Odontologica,https://alfasaudebucal.com.br/,(71) 3019-2034,"ERRO: HTTPSConnectionPool(host='alfasaudebucal.com.br', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1000)')))",site próprio
Sua Dentista em casa. (ODONTOLOGIA DOMICILIAR),https://www.instagram.com/suadentistaemcasa,,200,agregador/social
Clinica Sellus Odontologia| Dentista em Salvador,,(71) 99686-7814,,sem site
OdontoTRIX,,(71) 3354-0440,,sem site
OdontoPires,https://sites.google.com/view/odontopires-dentistasalvador/p%C3%A1gina-inicial,(71) 99151-8933,200,agregador/social
Dental Care | Clinica Odontologica - Mundo Plaza,https://dentalcaremundoplaza.com.br/,(71) 99923-2923,200,site próprio
BioImplan Implantes Dentarios Salvador,http://www.bioimplan.com/,(71) 98234-8331,406,site próprio
OdontoCompany Monte Serrat - Calcada,,(71) 3599-9019,,sem site
Clinica Central Do Sorriso,https://www.instagram.com/clinicacentraldosorriso/,(71) 3322-3053,200,agregador/social
Salvador Odonto 24 horas,http://odonto24horas.wixsite.com/salvador,(71) 99302-8090,200,site próprio
Oral Clean Odontologia Digital - Dra Luciana Sarno,https://www.adoromeusorriso.com.br/,(71) 3341-4057,200,site próprio
Spazio Oroface | Dentista | Clinica Odontologica,,(71) 99368-4822,,sem site
Dra. Ananda Bahia Clareamento Dental,,(71) 98620-4906,,sem site
Dra. Flavia Barros | Odontopediatria em Salvador | Dentista para criancas | Ortodontia infantil | Aparelho Infantil,https://www.flaviaodontopediatra.com.br/,(71) 99145-2702,200,site próprio
"Easydente Odontologia Especializada em Ondina, Salvador",https://www.easydente.com.br/,(71) 98116-2657,200,site próprio
Dentista em Salvador Centro Odontologico Medrado I Clinica Odontologica da Graca,https://medradoodontologia.com.br/,(71) 99294-1924,200,site próprio
Dra. Lorena Mascarenhas | Mestrado| Especializacao Estetica dental| Prevence Odontologia,http://www.doctoralia.com.br/lorena-mascarenhas/dentista/salvador?utm_source=google&utm_medium=gmb&utm_campaign=826200&utm_content=website,(71) 98487-6482,200,site próprio
DENTE SAO ODONTOLOGIA ESPECIALIZADA,,(71) 3354-4004,,sem site
Clinica Dental Plus,,(71) 99376-0143,,sem site
Odontocompany Tancredo Neves,http://www.instagram.com/odontocompanytancredoneves,(71) 98233-3663,200,agregador/social
Clinica Odonto Centro,http://odontocentroclinica.com/,(71) 99206-6996,"ERRO: HTTPConnectionPool(host='odontocentroclinica.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000016FD62E5730>: Failed to resolve 'odontocentroclinica.com' ([Errno 11001] getaddrinfo failed)""))",site próprio
DRA. ANA CAROLINA RIBEIRO,http://dentistasalvadorbahia.com.br/,(71) 99354-1777,200,site próprio
Dra. Juliana Campos,https://drajulianacampos.com.br/harmonizacaofacial,(71) 3336-8376,406,site próprio
"Dra. Adriana Oliveira Carvalho, Dentista Salvador",https://www.doctoralia.com.br/adriana-oliveira-carvalho/dentista/salvador?utm_source=google&utm_medium=gmb&utm_campaign=569885&utm_content=website,(71) 99910-1607,200,site próprio
Sorella Odontologia Familiar,,(71) 3561-6473,,sem site
Voa Odontologia - Clinica Odontologica no Stiep,http://www.voaodontologia.com.br/,(71) 99268-0570,"ERRO: HTTPConnectionPool(host='www.voaodontologia.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000016FD62C1DC0>: Failed to resolve 'www.voaodontologia.com.br' ([Errno 11001] getaddrinfo failed)""))",site próprio
Dr. PAULO PINHEIRO,https://instagram.com/sorrisospordrpaulo?utm_medium=copy_link,(71) 99733-0282,200,agregador/social
Dentista Dra Karolaine Lima,https://www.instagram.com/dra.karolainelima/profilecard/?igsh=MTJwaGpmbmFsc2ExMQ==,(75) 99223-5545,200,agregador/social
Boto Bello Odontologia e Estetica Avancada,,(71) 3241-0372,,sem site
Dra. Ana Carla Adorno - Implante Dental,https://www.especialistaimplantebahia.com/,(71) 99997-7277,200,site próprio
Implantes dentarios Dra. Alana Colares,http://www.almaodontologia.com/,(71) 99136-0799,200,site próprio
